n = 33837, term = 13, ratio = 1.036922, overshoot = 1.323947e+15329
n = 33849, term = 12, ratio = 1.007221, overshoot = 6.787359e+15333
n = 33862, term = 13, ratio = 1.014993, overshoot = 1.477842e+15340
n = 33875, term = 13, ratio = 1.047412, overshoot = 2.450104e+15346
n = 33887, term = 12, ratio = 1.017615, overshoot = 2.386291e+15351
n = 33900, term = 13, ratio = 1.030845, overshoot = 4.381499e+15357
n = 33912, term = 12, ratio = 1.001851, overshoot = 6.893110e+15361
n = 33925, term = 13, ratio = 1.040587, overshoot = 7.923931e+15368
n = 33937, term = 12, ratio = 1.010411, overshoot = 5.328377e+15373
n = 33950, term = 13, ratio = 1.026760, overshoot = 1.436074e+15380
n = 33963, term = 13, ratio = 1.034933, overshoot = 1.965755e+15386
n = 33975, term = 12, ratio = 1.000125, overshoot = 1.844081e+15389
n = 33988, term = 13, ratio = 1.035964, overshoot = 2.781424e+15397
n = 34000, term = 12, ratio = 1.006482, overshoot = 1.314202e+15402
n = 34013, term = 13, ratio = 1.020885, overshoot = 4.439885e+15408
n = 34026, term = 13, ratio = 1.056579, overshoot = 6.306106e+15414
n = 34038, term = 12, ratio = 1.026285, overshoot = 7.679874e+15419
n = 34051, term = 13, ratio = 1.043232, overshoot = 1.324512e+15426
n = 34063, term = 12, ratio = 1.014458, overshoot = 1.161151e+15431
n = 34076, term = 13, ratio = 1.007821, overshoot = 6.586758e+15436
n = 34089, term = 13, ratio = 1.047288, overshoot = 2.087883e+15443
n = 34101, term = 12, ratio = 1.017832, overshoot = 2.063899e+15448
n = 34114, term = 13, ratio = 1.033860, overshoot = 4.109505e+15454
n = 34126, term = 12, ratio = 1.005116, overshoot = 1.627669e+15459
n = 34139, term = 13, ratio = 1.009752, overshoot = 3.253215e+15465
n = 34152, term = 13, ratio = 1.044785, overshoot = 7.833208e+15471
n = 34164, term = 12, ratio = 1.015854, overshoot = 7.269237e+15476
n = 34177, term = 13, ratio = 1.029697, overshoot = 1.427795e+15483
n = 34190, term = 13, ratio = 1.067441, overshoot = 1.699957e+15489
n = 34202, term = 12, ratio = 1.038176, overshoot = 2.522618e+15494
n = 34214, term = 12, ratio = 1.008913, overshoot = 1.543960e+15499
n = 34227, term = 13, ratio = 1.019187, overshoot = 3.485018e+15505
n = 34240, term = 13, ratio = 1.025984, overshoot = 4.948868e+15511
n = 34253, term = 13, ratio = 1.061936, overshoot = 6.184605e+15517
n = 34265, term = 12, ratio = 1.033687, overshoot = 8.818047e+15522
n = 34278, term = 13, ratio = 1.038570, overshoot = 1.058662e+15529
n = 34290, term = 12, ratio = 1.007377, overshoot = 5.307794e+15533
n = 34303, term = 13, ratio = 1.052083, overshoot = 1.964787e+15540
n = 34315, term = 12, ratio = 1.023501, overshoot = 2.324022e+15545
n = 34328, term = 13, ratio = 1.021454, overshoot = 2.224633e+15551
n = 34341, term = 13, ratio = 1.032011, overshoot = 3.480647e+15557
n = 34353, term = 12, ratio = 1.001944, overshoot = 5.541498e+15561
n = 34366, term = 13, ratio = 1.044209, overshoot = 6.606648e+15568
n = 34378, term = 12, ratio = 1.015729, overshoot = 6.161718e+15573
n = 34391, term = 13, ratio = 1.028503, overshoot = 1.170827e+15580
n = 34404, term = 13, ratio = 1.035329, overshoot = 1.521708e+15586
n = 34416, term = 12, ratio = 1.006036, overshoot = 6.815956e+15590
n = 34429, term = 13, ratio = 1.042529, overshoot = 2.517700e+15597
n = 34441, term = 12, ratio = 1.008862, overshoot = 1.375248e+15602
n = 34454, term = 13, ratio = 1.021594, overshoot = 3.513876e+15608
n = 34467, term = 13, ratio = 1.063666, overshoot = 5.431672e+15614
n = 34479, term = 12, ratio = 1.035645, overshoot = 7.971970e+15619
n = 34492, term = 13, ratio = 1.045945, overshoot = 1.077469e+15626
n = 34504, term = 12, ratio = 1.015464, overshoot = 9.506438e+15630
n = 34517, term = 13, ratio = 1.023742, overshoot = 1.530451e+15637
n = 34530, term = 13, ratio = 1.049606, overshoot = 1.676523e+15643
n = 34542, term = 12, ratio = 1.018443, overshoot = 1.634005e+15648
n = 34555, term = 13, ratio = 1.033575, overshoot = 3.119088e+15654
n = 34567, term = 12, ratio = 1.004296, overshoot = 1.046293e+15659
n = 34580, term = 13, ratio = 1.012378, overshoot = 3.160803e+15665
n = 34593, term = 13, ratio = 1.045048, overshoot = 6.031114e+15671
n = 34605, term = 12, ratio = 1.015277, overshoot = 5.361760e+15676
n = 34618, term = 13, ratio = 1.028610, overshoot = 1.052903e+15683
n = 34631, term = 13, ratio = 1.070153, overshoot = 1.353572e+15689
n = 34643, term = 12, ratio = 1.038460, overshoot = 1.945278e+15694
n = 34655, term = 12, ratio = 1.008242, overshoot = 1.092817e+15699
n = 34668, term = 13, ratio = 1.024646, overshoot = 3.426601e+15705
n = 34681, term = 13, ratio = 1.032851, overshoot = 4.789197e+15711
n = 34694, term = 13, ratio = 1.063568, overshoot = 4.858707e+15717
n = 34706, term = 12, ratio = 1.033900, overshoot = 6.792435e+15722
n = 34718, term = 12, ratio = 1.004359, overshoot = 2.289752e+15727
n = 34731, term = 13, ratio = 1.018795, overshoot = 1.035171e+15734
n = 34744, term = 13, ratio = 1.054566, overshoot = 1.575631e+15740
n = 34756, term = 12, ratio = 1.024207, overshoot = 1.832356e+15745
n = 34769, term = 13, ratio = 1.041189, overshoot = 3.269259e+15751
n = 34781, term = 12, ratio = 1.012350, overshoot = 2.569662e+15756
n = 34794, term = 13, ratio = 1.005696, overshoot = 1.242704e+15762
n = 34807, term = 13, ratio = 1.045242, overshoot = 5.175211e+15768
n = 34819, term = 12, ratio = 1.015718, overshoot = 4.713356e+15773
n = 34832, term = 13, ratio = 1.031776, overshoot = 9.991373e+15779
n = 34844, term = 12, ratio = 1.002964, overshoot = 2.443234e+15784
n = 34857, term = 13, ratio = 1.007604, overshoot = 6.571693e+15790
n = 34870, term = 13, ratio = 1.042706, overshoot = 1.935189e+15797
n = 34882, term = 12, ratio = 1.013706, overshoot = 1.628079e+15802
n = 34895, term = 13, ratio = 1.022688, overshoot = 2.825970e+15808
n = 34908, term = 13, ratio = 1.063492, overshoot = 4.146334e+15814
n = 34920, term = 12, ratio = 1.034846, overshoot = 5.965390e+15819
n = 34932, term = 12, ratio = 1.005847, overshoot = 2.624032e+15824
n = 34945, term = 13, ratio = 1.016367, overshoot = 7.701598e+15830
n = 34958, term = 13, ratio = 1.023313, overshoot = 1.150330e+15837
n = 34971, term = 13, ratio = 1.059449, overshoot = 1.537938e+15843
n = 34983, term = 12, ratio = 1.031181, overshoot = 2.114538e+15848
n = 34996, term = 13, ratio = 1.036117, overshoot = 2.568303e+15854
n = 35008, term = 12, ratio = 1.004874, overshoot = 9.085068e+15858
n = 35021, term = 13, ratio = 1.049716, overshoot = 4.858882e+15865
n = 35033, term = 12, ratio = 1.021077, overshoot = 5.400020e+15870
n = 35046, term = 13, ratio = 1.019037, overshoot = 5.114102e+15876
n = 35059, term = 13, ratio = 1.029628, overshoot = 8.346201e+15882
n = 35072, term = 13, ratio = 1.069968, overshoot = 1.033365e+15889
n = 35084, term = 12, ratio = 1.041865, overshoot = 1.620841e+15894
n = 35096, term = 12, ratio = 1.013316, overshoot = 1.351429e+15899
n = 35109, term = 13, ratio = 1.026121, overshoot = 2.779830e+15905
n = 35122, term = 13, ratio = 1.032962, overshoot = 3.678287e+15911
n = 35134, term = 12, ratio = 1.003596, overshoot = 1.051920e+15916
n = 35147, term = 13, ratio = 1.040175, overshoot = 6.161674e+15922
n = 35159, term = 12, ratio = 1.006421, overshoot = 2.581667e+15927
n = 35172, term = 13, ratio = 1.019180, overshoot = 8.085942e+15933
n = 35185, term = 13, ratio = 1.061351, overshoot = 1.356037e+15940
n = 35197, term = 12, ratio = 1.025753, overshoot = 1.492163e+15945
n = 35210, term = 13, ratio = 1.041170, overshoot = 2.501357e+15951
n = 35222, term = 12, ratio = 1.011582, overshoot = 1.844584e+15956
n = 35235, term = 13, ratio = 1.020362, overshoot = 3.400620e+15962
n = 35248, term = 13, ratio = 1.046561, overshoot = 4.076867e+15968
n = 35260, term = 12, ratio = 1.015439, overshoot = 3.543822e+15973
n = 35273, term = 13, ratio = 1.030715, overshoot = 7.392452e+15979
n = 35285, term = 12, ratio = 1.001415, overshoot = 8.925229e+15983
n = 35298, term = 13, ratio = 1.009568, overshoot = 6.329899e+15990
n = 35311, term = 13, ratio = 1.042365, overshoot = 1.469474e+15997
n = 35323, term = 12, ratio = 1.012535, overshoot = 1.139776e+16002
n = 35336, term = 13, ratio = 1.025924, overshoot = 2.471683e+16008
n = 35349, term = 13, ratio = 1.067595, overshoot = 3.378894e+16014
n = 35361, term = 12, ratio = 1.035823, overshoot = 4.694244e+16019
n = 35373, term = 12, ratio = 1.005529, overshoot = 1.899288e+16024
n = 35386, term = 13, ratio = 1.021982, overshoot = 7.918002e+16030
n = 35399, term = 13, ratio = 1.030212, overshoot = 1.141089e+16037
n = 35412, term = 13, ratio = 1.061013, overshoot = 1.208186e+16043
n = 35424, term = 12, ratio = 1.031264, overshoot = 1.622923e+16048
n = 35436, term = 12, ratio = 1.001641, overshoot = 2.233582e+16052
n = 35449, term = 13, ratio = 1.016114, overshoot = 2.299304e+16059
n = 35462, term = 13, ratio = 1.051979, overshoot = 3.888553e+16065
n = 35474, term = 12, ratio = 1.021533, overshoot = 4.222866e+16070
n = 35487, term = 13, ratio = 1.038557, overshoot = 7.928683e+16076
n = 35499, term = 12, ratio = 1.009634, overshoot = 5.193480e+16081
n = 35512, term = 13, ratio = 1.002956, overshoot = 1.671114e+16087
n = 35525, term = 13, ratio = 1.042606, overshoot = 1.262635e+16094
n = 35537, term = 12, ratio = 1.012994, overshoot = 1.009496e+16099
n = 35550, term = 13, ratio = 1.029090, overshoot = 2.369701e+16105
n = 35563, term = 13, ratio = 1.033335, overshoot = 2.847402e+16111
n = 35575, term = 12, ratio = 1.002956, overshoot = 6.617917e+16115
n = 35588, term = 13, ratio = 1.038929, overshoot = 4.570143e+16122
n = 35600, term = 12, ratio = 1.010131, overshoot = 3.117723e+16127
n = 35613, term = 13, ratio = 1.019336, overshoot = 6.239705e+16133
n = 35626, term = 13, ratio = 1.060399, overshoot = 1.021879e+16140
n = 35638, term = 12, ratio = 1.031732, overshoot = 1.407370e+16145
n = 35650, term = 12, ratio = 1.002693, overshoot = 3.131545e+16149
n = 35663, term = 13, ratio = 1.013287, overshoot = 1.619826e+16156
n = 35676, term = 13, ratio = 1.020284, overshoot = 2.593007e+16162
n = 35689, term = 13, ratio = 1.056554, overshoot = 3.790336e+16168
n = 35701, term = 12, ratio = 1.028212, overshoot = 4.956742e+16173
n = 35714, term = 13, ratio = 1.033175, overshoot = 6.111817e+16179
n = 35726, term = 12, ratio = 1.001844, overshoot = 8.904915e+16183
n = 35739, term = 13, ratio = 1.046828, overshoot = 1.185694e+16191
n = 35751, term = 12, ratio = 1.018105, overshoot = 1.201752e+16196
n = 35764, term = 13, ratio = 1.016060, overshoot = 1.117768e+16202
n = 35777, term = 13, ratio = 1.026684, overshoot = 1.947411e+16208
n = 35790, term = 13, ratio = 1.067145, overshoot = 2.569169e+16214
n = 35802, term = 12, ratio = 1.038954, overshoot = 3.907271e+16219
n = 35814, term = 12, ratio = 1.010316, overshoot = 2.712421e+16224
n = 35827, term = 13, ratio = 1.023156, overshoot = 6.384463e+16230
n = 35840, term = 13, ratio = 1.030014, overshoot = 8.677238e+16236
n = 35852, term = 12, ratio = 1.000554, overshoot = 4.197149e+16240
n = 35865, term = 13, ratio = 1.031992, overshoot = 1.271168e+16248
n = 35877, term = 12, ratio = 1.001121, overshoot = 1.168099e+16252
n = 35890, term = 13, ratio = 1.014877, overshoot = 1.624835e+16259
n = 35903, term = 13, ratio = 1.057636, overshoot = 3.300403e+16265
n = 35915, term = 12, ratio = 1.022099, overshoot = 3.317387e+16270
n = 35928, term = 13, ratio = 1.037709, overshoot = 5.935616e+16276
n = 35940, term = 12, ratio = 1.008100, overshoot = 3.342270e+16281
n = 35953, term = 13, ratio = 1.016975, overshoot = 7.344486e+16287
n = 35966, term = 13, ratio = 1.043309, overshoot = 9.824362e+16293
n = 35978, term = 12, ratio = 1.012112, overshoot = 7.202286e+16298
n = 35991, term = 13, ratio = 1.027463, overshoot = 1.712419e+16305
n = 36004, term = 13, ratio = 1.071949, overshoot = 2.352132e+16311
n = 36016, term = 12, ratio = 1.006275, overshoot = 1.075571e+16316
n = 36029, term = 13, ratio = 1.039191, overshoot = 3.521808e+16322
n = 36041, term = 12, ratio = 1.009268, overshoot = 2.183336e+16327
n = 36054, term = 13, ratio = 1.022706, overshoot = 5.608593e+16333
n = 36067, term = 13, ratio = 1.064517, overshoot = 8.355236e+16339
n = 36079, term = 12, ratio = 1.032641, overshoot = 1.108128e+16345
n = 36091, term = 12, ratio = 1.002247, overshoot = 1.999284e+16349
n = 36104, term = 13, ratio = 1.018753, overshoot = 1.749972e+16356
n = 36117, term = 13, ratio = 1.027007, overshoot = 2.642686e+16362
n = 36130, term = 13, ratio = 1.057907, overshoot = 2.970761e+16368
n = 36142, term = 12, ratio = 1.028056, overshoot = 3.773164e+16373
n = 36155, term = 13, ratio = 1.041592, overshoot = 5.865254e+16379
n = 36167, term = 12, ratio = 1.012847, overshoot = 4.749187e+16384
n = 36180, term = 13, ratio = 1.048826, overshoot = 9.463123e+16390
n = 36192, term = 12, ratio = 1.018273, overshoot = 9.284175e+16395
n = 36205, term = 13, ratio = 1.035348, overshoot = 1.883162e+16402
n = 36218, term = 13, ratio = 1.028476, overshoot = 1.590756e+16408
n = 36231, term = 13, ratio = 1.066855, overshoot = 1.958073e+16414
n = 36243, term = 12, ratio = 1.037818, overshoot = 2.903566e+16419
n = 36255, term = 12, ratio = 1.008610, overshoot = 1.732865e+16424
n = 36268, term = 13, ratio = 1.025073, overshoot = 5.291586e+16430
n = 36281, term = 13, ratio = 1.029503, overshoot = 6.528931e+16436
n = 36294, term = 13, ratio = 1.063738, overshoot = 7.395082e+16442
n = 36306, term = 12, ratio = 1.035298, overshoot = 1.073569e+16448
n = 36318, term = 12, ratio = 1.006441, overshoot = 5.135415e+16452
n = 36331, term = 13, ratio = 1.015719, overshoot = 1.314125e+16459
n = 36344, term = 13, ratio = 1.056961, overshoot = 2.496728e+16465
n = 36356, term = 12, ratio = 1.028208, overshoot = 3.241197e+16470
n = 36369, term = 13, ratio = 1.044762, overshoot = 5.393092e+16476
n = 36381, term = 12, ratio = 1.009721, overshoot = 3.070306e+16481
n = 36394, term = 13, ratio = 1.016751, overshoot = 5.547807e+16487
n = 36407, term = 13, ratio = 1.053157, overshoot = 9.229993e+16493
n = 36419, term = 12, ratio = 1.024716, overshoot = 1.125041e+16499
n = 36432, term = 13, ratio = 1.029699, overshoot = 1.417486e+16505
n = 36445, term = 13, ratio = 1.071964, overshoot = 1.800811e+16511
n = 36457, term = 12, ratio = 1.043400, overshoot = 2.846950e+16516
n = 36469, term = 12, ratio = 1.014572, overshoot = 2.505838e+16521
n = 36482, term = 13, ratio = 1.012517, overshoot = 2.256931e+16527
n = 36495, term = 13, ratio = 1.023176, overshoot = 4.381885e+16533
n = 36508, term = 13, ratio = 1.063779, overshoot = 6.322336e+16539
n = 36520, term = 12, ratio = 1.035482, overshoot = 9.220357e+16544
n = 36532, term = 12, ratio = 1.002354, overshoot = 1.603736e+16549
n = 36545, term = 13, ratio = 1.017705, overshoot = 1.264649e+16556
n = 36558, term = 13, ratio = 1.025333, overshoot = 1.897464e+16562
n = 36571, term = 13, ratio = 1.060982, overshoot = 2.394727e+16568
n = 36583, term = 12, ratio = 1.027857, overshoot = 2.867654e+16573
n = 36596, term = 13, ratio = 1.040246, overshoot = 4.344277e+16579
n = 36608, term = 12, ratio = 1.010874, overshoot = 3.076956e+16584
n = 36621, term = 13, ratio = 1.053866, overshoot = 7.991271e+16590
n = 36633, term = 12, ratio = 1.018227, overshoot = 7.088389e+16595
n = 36646, term = 13, ratio = 1.033929, overshoot = 1.383612e+16602
n = 36658, term = 12, ratio = 1.004225, overshoot = 4.516978e+16606
n = 36671, term = 13, ratio = 1.013152, overshoot = 1.474268e+16613
n = 36684, term = 13, ratio = 1.039601, overshoot = 2.327342e+16619
n = 36696, term = 12, ratio = 1.008292, overshoot = 1.277415e+16624
n = 36709, term = 13, ratio = 1.023709, overshoot = 3.829974e+16630
n = 36722, term = 13, ratio = 1.068371, overshoot = 5.790714e+16636
n = 36734, term = 12, ratio = 1.002446, overshoot = 1.086099e+16641
n = 36747, term = 13, ratio = 1.035490, overshoot = 8.262369e+16647
n = 36759, term = 12, ratio = 1.005451, overshoot = 3.326963e+16652
n = 36772, term = 13, ratio = 1.018939, overshoot = 1.212013e+16659
n = 36785, term = 13, ratio = 1.060910, overshoot = 2.043596e+16665
n = 36797, term = 12, ratio = 1.028908, overshoot = 2.542548e+16670
n = 36810, term = 13, ratio = 1.044041, overshoot = 4.061658e+16676
n = 36822, term = 12, ratio = 1.014959, overshoot = 3.616480e+16681
n = 36835, term = 13, ratio = 1.023241, overshoot = 5.891672e+16687
n = 36848, term = 13, ratio = 1.054255, overshoot = 7.211117e+16693
n = 36860, term = 12, ratio = 1.024284, overshoot = 8.460873e+16698
n = 36873, term = 13, ratio = 1.037867, overshoot = 1.383426e+16705
n = 36886, term = 13, ratio = 1.072597, overshoot = 1.390561e+16711
n = 36898, term = 12, ratio = 1.042590, overshoot = 2.138527e+16716
n = 36910, term = 12, ratio = 1.012962, overshoot = 1.706209e+16721
n = 36923, term = 13, ratio = 1.030623, overshoot = 4.226712e+16727
n = 36936, term = 13, ratio = 1.023968, overshoot = 3.468777e+16733
n = 36949, term = 13, ratio = 1.062678, overshoot = 4.755899e+16739
n = 36961, term = 12, ratio = 1.033603, overshoot = 6.683996e+16744
n = 36973, term = 12, ratio = 1.004333, overshoot = 2.259529e+16749
n = 36986, term = 13, ratio = 1.020918, overshoot = 1.143708e+16756
n = 36999, term = 13, ratio = 1.025402, overshoot = 1.456331e+16762
n = 37012, term = 13, ratio = 1.059807, overshoot = 1.797721e+16768
n = 37024, term = 12, ratio = 1.031265, overshoot = 2.463609e+16773
n = 37036, term = 12, ratio = 1.002302, overshoot = 4.754801e+16777
n = 37049, term = 13, ratio = 1.011629, overshoot = 2.518741e+16784
n = 37062, term = 13, ratio = 1.053050, overshoot = 6.024285e+16790
n = 37074, term = 12, ratio = 1.024183, overshoot = 7.198842e+16795
n = 37087, term = 13, ratio = 1.040808, overshoot = 1.273803e+16802
n = 37099, term = 12, ratio = 1.005624, overshoot = 4.601802e+16806
n = 37112, term = 13, ratio = 1.012684, overshoot = 1.088276e+16813
n = 37125, term = 13, ratio = 1.049239, overshoot = 2.215011e+16819
n = 37137, term = 12, ratio = 1.020679, overshoot = 2.438603e+16824
n = 37150, term = 13, ratio = 1.025680, overshoot = 3.175373e+16830
n = 37163, term = 13, ratio = 1.068117, overshoot = 4.416033e+16836
n = 37175, term = 12, ratio = 1.039431, overshoot = 6.701185e+16841
n = 37188, term = 13, ratio = 1.037050, overshoot = 6.602543e+16847
n = 37200, term = 12, ratio = 1.004909, overshoot = 2.293476e+16852
n = 37213, term = 13, ratio = 1.017410, overshoot = 8.528254e+16858
n = 37226, term = 13, ratio = 1.058865, overshoot = 1.511776e+16865
n = 37238, term = 12, ratio = 1.030702, overshoot = 2.066947e+16870
n = 37251, term = 13, ratio = 1.043173, overshoot = 3.047749e+16876
n = 37263, term = 12, ratio = 1.013123, overshoot = 2.428591e+16881
n = 37276, term = 13, ratio = 1.020865, overshoot = 4.048837e+16887
n = 37289, term = 13, ratio = 1.056732, overshoot = 5.771741e+16893
n = 37301, term = 12, ratio = 1.023494, overshoot = 6.265677e+16898
n = 37314, term = 13, ratio = 1.035967, overshoot = 1.005833e+16905
n = 37326, term = 12, ratio = 1.006485, overshoot = 4.754119e+16909
n = 37339, term = 13, ratio = 1.049684, overshoot = 1.909618e+16916
n = 37351, term = 12, ratio = 1.013899, overshoot = 1.400372e+16921
n = 37364, term = 13, ratio = 1.029679, overshoot = 3.135602e+16927
n = 37377, term = 13, ratio = 1.037781, overshoot = 4.185416e+16933
n = 37389, term = 12, ratio = 1.008821, overshoot = 2.561716e+16938
n = 37402, term = 13, ratio = 1.035389, overshoot = 5.388193e+16944
n = 37414, term = 12, ratio = 1.003943, overshoot = 1.573755e+16949
n = 37427, term = 13, ratio = 1.019427, overshoot = 8.130742e+16955
n = 37440, term = 13, ratio = 1.064285, overshoot = 1.410562e+16962
n = 37453, term = 13, ratio = 1.062319, overshoot = 1.433864e+16968
n = 37465, term = 12, ratio = 1.031255, overshoot = 1.885136e+16973
n = 37477, term = 12, ratio = 1.001081, overshoot = 1.709743e+16977
n = 37490, term = 13, ratio = 1.014625, overshoot = 2.424691e+16984
n = 37503, term = 13, ratio = 1.056775, overshoot = 4.935075e+16990
n = 37515, term = 12, ratio = 1.024628, overshoot = 5.611941e+16995
n = 37528, term = 13, ratio = 1.039823, overshoot = 9.514950e+17001
n = 37540, term = 12, ratio = 1.010607, overshoot = 6.643974e+17006
n = 37553, term = 13, ratio = 1.012760, overshoot = 8.380685e+17012
n = 37566, term = 13, ratio = 1.047917, overshoot = 1.649957e+17019
n = 37578, term = 12, ratio = 1.018633, overshoot = 1.681898e+17024
n = 37591, term = 13, ratio = 1.032713, overshoot = 3.096351e+17030
n = 37604, term = 13, ratio = 1.067853, overshoot = 3.367140e+17036
n = 37616, term = 12, ratio = 1.037819, overshoot = 4.919764e+17041
n = 37628, term = 12, ratio = 1.008133, overshoot = 2.773362e+17046
n = 37641, term = 13, ratio = 1.025945, overshoot = 9.277549e+17052
n = 37654, term = 13, ratio = 1.019303, overshoot = 7.237494e+17058
n = 37667, term = 13, ratio = 1.058231, overshoot = 1.144720e+17065
n = 37679, term = 12, ratio = 1.029041, overshoot = 1.496589e+17070
n = 37692, term = 13, ratio = 1.044815, overshoot = 2.421604e+17076
n = 37704, term = 12, ratio = 1.016328, overshoot = 2.312947e+17081
n = 37717, term = 13, ratio = 1.020843, overshoot = 3.095914e+17087
n = 37730, term = 13, ratio = 1.055417, overshoot = 4.315556e+17093
n = 37742, term = 12, ratio = 1.026746, overshoot = 5.460100e+17098
n = 37755, term = 13, ratio = 1.040373, overshoot = 8.642221e+17104
n = 37767, term = 12, ratio = 1.007023, overshoot = 3.940973e+17109
n = 37780, term = 13, ratio = 1.048638, overshoot = 1.430932e+17116
n = 37792, term = 12, ratio = 1.019635, overshoot = 1.514329e+17121
n = 37805, term = 13, ratio = 1.036336, overshoot = 2.938499e+17127
n = 37817, term = 12, ratio = 1.000986, overshoot = 2.090492e+17131
n = 37830, term = 13, ratio = 1.008076, overshoot = 1.795191e+17138
n = 37843, term = 13, ratio = 1.044798, overshoot = 5.220996e+17144
n = 37855, term = 12, ratio = 1.004676, overshoot = 1.428569e+17149
n = 37868, term = 13, ratio = 1.018295, overshoot = 5.860848e+17155
n = 37881, term = 13, ratio = 1.062349, overshoot = 1.047209e+17162
n = 37893, term = 12, ratio = 1.033956, overshoot = 1.495050e+17167
n = 37906, term = 13, ratio = 1.031823, overshoot = 1.469204e+17173
n = 37919, term = 13, ratio = 1.042173, overshoot = 2.041632e+17179
n = 37931, term = 12, ratio = 1.012337, overshoot = 1.565653e+17184
n = 37944, term = 13, ratio = 1.054079, overshoot = 3.598176e+17190
n = 37956, term = 12, ratio = 1.025820, overshoot = 4.503506e+17195
n = 37969, term = 13, ratio = 1.038391, overshoot = 7.021367e+17201
n = 37981, term = 12, ratio = 1.008218, overshoot = 3.939909e+17206
n = 37994, term = 13, ratio = 1.016019, overshoot = 8.053206e+17212
n = 38007, term = 13, ratio = 1.052079, overshoot = 1.372672e+17219
n = 38019, term = 12, ratio = 1.018688, overshoot = 1.291205e+17224
n = 38032, term = 13, ratio = 1.031231, overshoot = 2.262717e+17230
n = 38044, term = 12, ratio = 1.001610, overshoot = 3.057507e+17234
n = 38057, term = 13, ratio = 1.045025, overshoot = 4.483418e+17241
n = 38069, term = 12, ratio = 1.009067, overshoot = 2.366681e+17246
n = 38082, term = 13, ratio = 1.024926, overshoot = 6.822436e+17252
n = 38095, term = 13, ratio = 1.033067, overshoot = 9.490432e+17258
n = 38107, term = 12, ratio = 1.003964, overshoot = 2.982730e+17263
n = 38120, term = 13, ratio = 1.030661, overshoot = 1.209435e+17270
n = 38133, term = 13, ratio = 1.044154, overshoot = 1.826282e+17276
n = 38145, term = 12, ratio = 1.014616, overshoot = 1.584731e+17281
n = 38158, term = 13, ratio = 1.059689, overshoot = 3.393178e+17287
n = 38171, term = 13, ratio = 1.057710, overshoot = 3.440055e+17293
n = 38183, term = 12, ratio = 1.026489, overshoot = 4.139234e+17298
n = 38196, term = 13, ratio = 1.038893, overshoot = 6.372663e+17304
n = 38208, term = 12, ratio = 1.009768, overshoot = 4.195502e+17309
n = 38221, term = 13, ratio = 1.047940, overshoot = 1.079592e+17316
n = 38233, term = 12, ratio = 1.017820, overshoot = 1.051955e+17321
n = 38246, term = 13, ratio = 1.033898, overshoot = 2.098315e+17327
n = 38258, term = 12, ratio = 1.004854, overshoot = 7.876061e+17331
n = 38271, term = 13, ratio = 1.007227, overshoot = 1.229738e+17338
n = 38284, term = 13, ratio = 1.042711, overshoot = 3.810214e+17344
n = 38296, term = 12, ratio = 1.013348, overshoot = 3.121555e+17349
n = 38309, term = 13, ratio = 1.027565, overshoot = 6.759389e+17355
n = 38322, term = 13, ratio = 1.062934, overshoot = 8.091034e+17361
n = 38334, term = 12, ratio = 1.032771, overshoot = 1.104458e+17367
n = 38346, term = 12, ratio = 1.002952, overshoot = 2.607831e+17371
n = 38359, term = 13, ratio = 1.020876, overshoot = 1.933918e+17378
n = 38372, term = 13, ratio = 1.014211, overshoot = 1.380488e+17384
n = 38385, term = 13, ratio = 1.053352, overshoot = 2.717182e+17390
n = 38397, term = 12, ratio = 1.024018, overshoot = 3.206548e+17395
n = 38410, term = 13, ratio = 1.039877, overshoot = 5.582551e+17401
n = 38422, term = 12, ratio = 1.011247, overshoot = 4.127349e+17406
n = 38435, term = 13, ratio = 1.015787, overshoot = 6.074857e+17412
n = 38448, term = 13, ratio = 1.050539, overshoot = 1.019644e+17419
n = 38460, term = 12, ratio = 1.021720, overshoot = 1.148746e+17424
n = 38473, term = 13, ratio = 1.035416, overshoot = 1.964067e+17430
n = 38485, term = 12, ratio = 1.001892, overshoot = 2.749939e+17434
n = 38498, term = 13, ratio = 1.043719, overshoot = 3.332236e+17441
n = 38510, term = 12, ratio = 1.014563, overshoot = 2.909750e+17446
n = 38523, term = 13, ratio = 1.024714, overshoot = 5.177891e+17452
n = 38536, term = 13, ratio = 1.031410, overshoot = 6.900422e+17458
n = 38548, term = 12, ratio = 1.001523, overshoot = 8.772502e+17462
n = 38561, term = 13, ratio = 1.038946, overshoot = 1.175935e+17470
n = 38574, term = 13, ratio = 1.043741, overshoot = 1.384869e+17476
n = 38586, term = 12, ratio = 1.012656, overshoot = 1.050384e+17481
n = 38599, term = 13, ratio = 1.057061, overshoot = 2.482942e+17487
n = 38611, term = 12, ratio = 1.028570, overshoot = 3.258912e+17492
n = 38624, term = 13, ratio = 1.026472, overshoot = 3.166308e+17498
n = 38637, term = 13, ratio = 1.036914, overshoot = 4.629763e+17504
n = 38649, term = 12, ratio = 1.006940, overshoot = 2.281584e+17509
n = 38662, term = 13, ratio = 1.048930, overshoot = 8.434366e+17515
n = 38674, term = 12, ratio = 1.020531, overshoot = 9.277529e+17520
n = 38687, term = 13, ratio = 1.033181, overshoot = 1.572219e+17527
n = 38699, term = 12, ratio = 1.002853, overshoot = 3.543378e+17531
n = 38712, term = 13, ratio = 1.010702, overshoot = 1.393903e+17538
